11	154	11	-60	31	0	0
146	154	11	-85	31	0	0
15	154	11	-70	31	0	0
148	154	11	-64	31	0	0
146	154	11	-85	31	0	1
11	154	11	-60	31	0	1
15	154	11	-70	31	0	1
148	154	11	-64	31	0	1
15	154	11	-71	31	0	2
148	154	11	-64	31	0	2
11	154	11	-60	31	0	2
146	154	11	-85	31	0	2
146	154	11	-85	31	0	3
148	154	11	-64	31	0	3
11	154	11	-60	31	0	3
15	154	11	-71	31	0	3
148	154	11	-64	31	0	4
11	154	11	-60	31	0	4
146	154	11	-85	31	0	4
15	154	11	-70	31	0	4
146	154	11	-85	31	0	5
148	154	11	-64	31	0	5
11	154	11	-60	31	0	5
15	154	11	-70	31	0	5
15	154	11	-71	31	0	6
11	154	11	-60	31	0	6
148	154	11	-64	31	0	6
146	154	11	-85	31	0	6
146	154	11	-85	31	0	7
15	154	11	-70	31	0	7
148	154	11	-64	31	0	7
11	154	11	-60	31	0	7
15	154	11	-71	31	0	8
148	154	11	-64	31	0	8
11	154	11	-60	31	0	8
146	154	11	-85	31	0	8
146	154	11	-84	31	0	9
15	154	11	-70	31	0	9
148	154	11	-64	31	0	9
11	154	11	-60	31	0	9
15	154	11	-71	31	0	10
148	154	11	-64	31	0	10
11	154	11	-60	31	0	10
146	154	11	-85	31	0	10
146	154	11	-84	31	0	11
15	154	11	-70	31	0	11
11	154	11	-60	31	0	11
148	154	11	-64	31	0	11
148	154	11	-64	31	0	12
11	154	11	-60	31	0	12
146	154	11	-84	31	0	12
15	154	11	-71	31	0	12
11	154	11	-60	31	0	13
146	154	11	-84	31	0	13
148	154	11	-64	31	0	13
15	154	11	-71	31	0	13
148	154	11	-64	31	0	14
11	154	11	-60	31	0	14
146	154	11	-85	31	0	14
15	154	11	-71	31	0	14
11	154	11	-60	31	0	15
146	154	11	-84	31	0	15
148	154	11	-64	31	0	15
15	154	11	-71	31	0	15
148	154	11	-64	31	0	16
11	154	11	-60	31	0	16
146	154	11	-84	31	0	16
15	154	11	-70	31	0	16
146	154	11	-85	31	0	17
148	154	11	-64	31	0	17
15	154	11	-70	31	0	17
11	154	11	-60	31	0	17
15	154	11	-70	31	0	18
148	154	11	-64	31	0	18
11	154	11	-60	31	0	18
146	154	11	-85	31	0	18
146	154	11	-85	31	0	19
148	154	11	-64	31	0	19
15	154	11	-72	31	0	19
11	154	11	-60	31	0	19
148	154	11	-64	31	0	20
11	154	11	-60	31	0	20
146	154	11	-85	31	0	20
15	154	11	-71	31	0	20
146	154	11	-85	31	0	21
15	154	11	-71	31	0	21
11	154	11	-60	31	0	21
148	154	11	-64	31	0	21
15	154	11	-71	31	0	22
148	154	11	-64	31	0	22
11	154	11	-60	31	0	22
146	154	11	-85	31	0	22
15	154	11	-71	31	0	23
148	154	11	-64	31	0	23
11	154	11	-60	31	0	23
146	154	11	-84	31	0	23
148	154	11	-64	31	0	24
11	154	11	-60	31	0	24
146	154	11	-85	31	0	24
15	154	11	-71	31	0	24
146	154	11	-85	31	0	25
15	154	11	-71	31	0	25
148	154	11	-64	31	0	25
11	154	11	-60	31	0	25
148	154	11	-64	31	0	26
146	154	11	-84	31	0	26
15	154	11	-70	31	0	26
11	154	11	-60	31	0	26
146	154	11	-85	31	0	27
15	154	11	-71	31	0	27
148	154	11	-64	31	0	27
11	154	11	-60	31	0	27
148	154	11	-64	31	0	28
11	154	11	-60	31	0	28
146	154	11	-84	31	0	28
15	154	11	-70	31	0	28
146	154	11	-84	31	0	29
15	154	11	-71	31	0	29
148	154	11	-64	31	0	29
11	154	11	-60	31	0	29
148	154	11	-64	31	0	30
11	154	11	-60	31	0	30
146	154	11	-85	31	0	30
15	154	11	-71	31	0	30
148	154	11	-64	31	0	31
146	154	11	-85	31	0	31
15	154	11	-70	31	0	31
11	154	11	-60	31	0	31
148	154	11	-64	31	0	32
11	154	11	-60	31	0	32
146	154	11	-85	31	0	32
15	154	11	-70	31	0	32
146	154	11	-85	31	0	33
11	154	11	-60	31	0	33
15	154	11	-71	31	0	33
148	154	11	-64	31	0	33
148	154	11	-64	31	0	34
11	154	11	-60	31	0	34
146	154	11	-84	31	0	34
15	154	11	-70	31	0	34
148	154	11	-64	31	0	35
146	154	11	-85	31	0	35
15	154	11	-70	31	0	35
11	154	11	-60	31	0	35
148	154	11	-64	31	0	36
146	154	11	-84	31	0	36
15	154	11	-71	31	0	36
11	154	11	-60	31	0	36
148	154	11	-64	31	0	37
146	154	11	-85	31	0	37
11	154	11	-60	31	0	37
15	154	11	-71	31	0	37
148	154	11	-64	31	0	38
146	154	11	-84	31	0	38
15	154	11	-71	31	0	38
11	154	11	-60	31	0	38
146	154	11	-85	31	0	39
15	154	11	-70	31	0	39
11	154	11	-60	31	0	39
148	154	11	-64	31	0	39
146	11	11	-76	31	0	0
142	11	11	-83	31	0	0
15	11	11	-68	31	0	0
154	11	11	-64	31	0	0
91	11	11	-84	31	0	0
95	11	11	-89	31	0	0
91	11	11	-83	31	0	1
148	11	11	-64	31	0	0
148	11	11	-64	31	0	1
142	11	11	-82	31	0	1
146	11	11	-76	31	0	1
15	11	11	-68	31	0	1
154	11	11	-64	31	0	1
95	11	11	-89	31	0	2
154	11	11	-64	31	0	2
91	11	11	-84	31	0	2
148	11	11	-64	31	0	2
146	11	11	-76	31	0	2
142	11	11	-83	31	0	2
15	11	11	-67	31	0	2
148	11	11	-64	31	0	3
95	11	11	-88	31	0	3
146	11	11	-76	31	0	3
142	11	11	-83	31	0	3
15	11	11	-68	31	0	3
154	11	11	-64	31	0	3
91	11	11	-84	31	0	3
146	11	11	-76	31	0	4
15	11	11	-68	31	0	4
91	11	11	-84	31	0	4
95	11	11	-89	31	0	4
142	11	11	-83	31	0	4
154	11	11	-64	31	0	4
148	11	11	-64	31	0	4
148	11	11	-64	31	0	5
95	11	11	-88	31	0	5
146	11	11	-76	31	0	5
142	11	11	-82	31	0	5
15	11	11	-68	31	0	5
154	11	11	-64	31	0	5
91	11	11	-84	31	0	5
154	11	11	-64	31	0	6
91	11	11	-84	31	0	6
148	11	11	-64	31	0	6
146	11	11	-76	31	0	6
142	11	11	-82	31	0	6
15	11	11	-68	31	0	6
148	11	11	-64	31	0	7
95	11	11	-89	31	0	7
142	11	11	-83	31	0	7
146	11	11	-76	31	0	7
15	11	11	-68	31	0	7
154	11	11	-64	31	0	7
91	11	11	-84	31	0	7
142	11	11	-83	31	0	8
15	11	11	-68	31	0	8
95	11	11	-89	31	0	8
154	11	11	-64	31	0	8
91	11	11	-84	31	0	8
148	11	11	-64	31	0	8
146	11	11	-76	31	0	8
91	11	11	-84	31	0	9
148	11	11	-64	31	0	9
95	11	11	-88	31	0	9
146	11	11	-76	31	0	9
142	11	11	-83	31	0	9
15	11	11	-68	31	0	9
154	11	11	-64	31	0	9
91	11	11	-84	31	0	10
148	11	11	-64	31	0	10
95	11	11	-89	31	0	10
146	11	11	-76	31	0	10
142	11	11	-82	31	0	10
15	11	11	-68	31	0	10
154	11	11	-64	31	0	10
91	11	11	-84	31	0	11
148	11	11	-64	31	0	11
95	11	11	-89	31	0	11
142	11	11	-83	31	0	11
146	11	11	-76	31	0	11
15	11	11	-68	31	0	11
154	11	11	-64	31	0	11
91	11	11	-84	31	0	12
148	11	11	-64	31	0	12
95	11	11	-89	31	0	12
142	11	11	-83	31	0	12
146	11	11	-76	31	0	12
15	11	11	-68	31	0	12
154	11	11	-64	31	0	12
91	11	11	-84	31	0	13
148	11	11	-64	31	0	13
95	11	11	-89	31	0	13
146	11	11	-76	31	0	13
142	11	11	-82	31	0	13
15	11	11	-68	31	0	13
154	11	11	-64	31	0	13
154	11	11	-64	31	0	14
91	11	11	-84	31	0	14
148	11	11	-64	31	0	14
95	11	11	-89	31	0	14
146	11	11	-76	31	0	14
142	11	11	-83	31	0	14
15	11	11	-68	31	0	14
91	11	11	-84	31	0	15
148	11	11	-64	31	0	15
95	11	11	-89	31	0	15
146	11	11	-76	31	0	15
142	11	11	-82	31	0	15
15	11	11	-68	31	0	15
154	11	11	-64	31	0	15
91	11	11	-84	31	0	16
148	11	11	-64	31	0	16
95	11	11	-89	31	0	16
146	11	11	-76	31	0	16
142	11	11	-83	31	0	16
15	11	11	-68	31	0	16
154	11	11	-64	31	0	16
95	11	11	-89	31	0	17
146	11	11	-76	31	0	17
142	11	11	-83	31	0	17
15	11	11	-68	31	0	17
154	11	11	-64	31	0	17
91	11	11	-84	31	0	17
148	11	11	-64	31	0	17
91	11	11	-84	31	0	18
148	11	11	-64	31	0	18
95	11	11	-89	31	0	18
142	11	11	-83	31	0	18
146	11	11	-76	31	0	18
15	11	11	-68	31	0	18
154	11	11	-64	31	0	18
91	11	11	-84	31	0	19
148	11	11	-64	31	0	19
95	11	11	-89	31	0	19
146	11	11	-76	31	0	19
142	11	11	-83	31	0	19
15	11	11	-68	31	0	19
154	11	11	-64	31	0	19
91	11	11	-84	31	0	20
148	11	11	-64	31	0	20
95	11	11	-89	31	0	20
146	11	11	-76	31	0	20
142	11	11	-83	31	0	20
15	11	11	-68	31	0	20
154	11	11	-64	31	0	20
148	11	11	-64	31	0	21
95	11	11	-89	31	0	21
146	11	11	-76	31	0	21
142	11	11	-83	31	0	21
15	11	11	-68	31	0	21
154	11	11	-64	31	0	21
91	11	11	-84	31	0	21
91	11	11	-84	31	0	22
148	11	11	-64	31	0	22
95	11	11	-89	31	0	22
146	11	11	-77	31	0	22
142	11	11	-83	31	0	22
15	11	11	-68	31	0	22
154	11	11	-64	31	0	22
91	11	11	-84	31	0	23
148	11	11	-64	31	0	23
95	11	11	-89	31	0	23
146	11	11	-76	31	0	23
142	11	11	-83	31	0	23
15	11	11	-68	31	0	23
154	11	11	-64	31	0	23
91	11	11	-84	31	0	24
148	11	11	-64	31	0	24
95	11	11	-89	31	0	24
146	11	11	-76	31	0	24
142	11	11	-83	31	0	24
15	11	11	-67	31	0	24
154	11	11	-64	31	0	24
148	11	11	-64	31	0	25
95	11	11	-89	31	0	25
146	11	11	-76	31	0	25
142	11	11	-83	31	0	25
15	11	11	-67	31	0	25
154	11	11	-64	31	0	25
91	11	11	-83	31	0	25
154	11	11	-64	31	0	26
91	11	11	-84	31	0	26
148	11	11	-64	31	0	26
95	11	11	-89	31	0	26
146	11	11	-76	31	0	26
142	11	11	-83	31	0	26
15	11	11	-68	31	0	26
148	11	11	-64	31	0	27
95	11	11	-88	31	0	27
146	11	11	-76	31	0	27
142	11	11	-83	31	0	27
15	11	11	-68	31	0	27
154	11	11	-64	31	0	27
91	11	11	-84	31	0	27
91	11	11	-84	31	0	28
148	11	11	-64	31	0	28
95	11	11	-89	31	0	28
146	11	11	-76	31	0	28
142	11	11	-82	31	0	28
15	11	11	-68	31	0	28
154	11	11	-64	31	0	28
148	11	11	-64	31	0	29
95	11	11	-89	31	0	29
146	11	11	-76	31	0	29
142	11	11	-83	31	0	29
15	11	11	-68	31	0	29
154	11	11	-64	31	0	29
91	11	11	-84	31	0	29
91	11	11	-84	31	0	30
148	11	11	-64	31	0	30
95	11	11	-89	31	0	30
146	11	11	-76	31	0	30
142	11	11	-82	31	0	30
15	11	11	-68	31	0	30
154	11	11	-64	31	0	30
148	11	11	-64	31	0	31
95	11	11	-89	31	0	31
146	11	11	-76	31	0	31
142	11	11	-83	31	0	31
15	11	11	-67	31	0	31
154	11	11	-64	31	0	31
91	11	11	-84	31	0	31
146	11	11	-76	31	0	32
154	11	11	-64	31	0	32
91	11	11	-84	31	0	32
148	11	11	-64	31	0	32
95	11	11	-89	31	0	32
142	11	11	-83	31	0	32
15	11	11	-67	31	0	32
146	11	11	-76	31	0	33
154	11	11	-64	31	0	33
95	11	11	-89	31	0	33
142	11	11	-83	31	0	33
15	11	11	-68	31	0	33
91	11	11	-84	31	0	33
148	11	11	-64	31	0	33
91	11	11	-84	31	0	34
148	11	11	-64	31	0	34
95	11	11	-89	31	0	34
142	11	11	-83	31	0	34
146	11	11	-76	31	0	34
15	11	11	-67	31	0	34
154	11	11	-64	31	0	34
146	11	11	-76	31	0	35
154	11	11	-64	31	0	35
91	11	11	-84	31	0	35
95	11	11	-89	31	0	35
142	11	11	-82	31	0	35
15	11	11	-68	31	0	35
148	11	11	-64	31	0	35
91	11	11	-84	31	0	36
148	11	11	-64	31	0	36
95	11	11	-88	31	0	36
146	11	11	-76	31	0	36
142	11	11	-83	31	0	36
15	11	11	-68	31	0	36
154	11	11	-64	31	0	36
91	11	11	-84	31	0	37
95	11	11	-89	31	0	37
142	11	11	-83	31	0	37
15	11	11	-68	31	0	37
148	11	11	-64	31	0	37
146	11	11	-76	31	0	37
154	11	11	-64	31	0	37
148	11	11	-64	31	0	38
146	11	11	-76	31	0	38
142	11	11	-83	31	0	38
15	11	11	-68	31	0	38
154	11	11	-64	31	0	38
91	11	11	-84	31	0	38
146	11	11	-76	31	0	39
154	11	11	-64	31	0	39
91	11	11	-84	31	0	39
95	11	11	-89	31	0	39
142	11	11	-83	31	0	39
15	11	11	-68	31	0	39
148	11	11	-64	31	0	39
11	148	11	-62	31	0	0
146	148	11	-72	31	0	0
142	148	11	-85	31	0	0
15	148	11	-54	31	0	0
154	148	11	-66	31	0	0
91	148	11	-88	31	0	0
95	148	11	-86	31	0	0
95	148	11	-86	31	0	1
142	148	11	-84	31	0	1
91	148	11	-88	31	0	1
11	148	11	-62	31	0	1
146	148	11	-72	31	0	1
15	148	11	-54	31	0	1
154	148	11	-66	31	0	1
91	148	11	-89	31	0	2
95	148	11	-86	31	0	2
142	148	11	-85	31	0	2
15	148	11	-54	31	0	2
11	148	11	-62	31	0	2
146	148	11	-72	31	0	2
154	148	11	-66	31	0	2
95	148	11	-87	31	0	3
142	148	11	-85	31	0	3
11	148	11	-62	31	0	3
146	148	11	-72	31	0	3
15	148	11	-54	31	0	3
154	148	11	-66	31	0	3
146	148	11	-72	31	0	4
154	148	11	-66	31	0	4
91	148	11	-88	31	0	4
95	148	11	-86	31	0	4
142	148	11	-84	31	0	4
15	148	11	-54	31	0	4
11	148	11	-62	31	0	4
91	148	11	-88	31	0	5
95	148	11	-86	31	0	5
142	148	11	-84	31	0	5
97	148	11	-92	31	0	5
11	148	11	-62	31	0	5
146	148	11	-72	31	0	5
15	148	11	-54	31	0	5
154	148	11	-66	31	0	5
91	148	11	-87	31	0	6
95	148	11	-86	31	0	6
142	148	11	-85	31	0	6
15	148	11	-54	31	0	6
11	148	11	-62	31	0	6
146	148	11	-72	31	0	6
154	148	11	-66	31	0	6
91	148	11	-88	31	0	7
95	148	11	-86	31	0	7
142	148	11	-84	31	0	7
15	148	11	-59	31	0	7
11	148	11	-62	31	0	7
146	148	11	-72	31	0	7
154	148	11	-66	31	0	7
11	148	11	-62	31	0	8
146	148	11	-72	31	0	8
15	148	11	-54	31	0	8
97	148	11	-92	31	0	8
154	148	11	-66	31	0	8
91	148	11	-87	31	0	8
95	148	11	-86	31	0	8
142	148	11	-85	31	0	8
95	148	11	-86	31	0	9
142	148	11	-84	31	0	9
15	148	11	-54	31	0	9
11	148	11	-62	31	0	9
146	148	11	-72	31	0	9
97	148	11	-92	31	0	9
154	148	11	-66	31	0	9
91	148	11	-88	31	0	9
91	148	11	-87	31	0	10
95	148	11	-86	31	0	10
142	148	11	-84	31	0	10
15	148	11	-54	31	0	10
11	148	11	-62	31	0	10
146	148	11	-72	31	0	10
154	148	11	-66	31	0	10
95	148	11	-86	31	0	11
142	148	11	-84	31	0	11
15	148	11	-54	31	0	11
11	148	11	-62	31	0	11
146	148	11	-72	31	0	11
154	148	11	-66	31	0	11
91	148	11	-87	31	0	11
146	148	11	-72	31	0	12
154	148	11	-66	31	0	12
91	148	11	-87	31	0	12
95	148	11	-86	31	0	12
142	148	11	-84	31	0	12
15	148	11	-54	31	0	12
11	148	11	-62	31	0	12
95	148	11	-86	31	0	13
142	148	11	-85	31	0	13
15	148	11	-54	31	0	13
11	148	11	-62	31	0	13
146	148	11	-72	31	0	13
154	148	11	-66	31	0	13
91	148	11	-88	31	0	13
146	148	11	-72	31	0	14
15	148	11	-54	31	0	14
154	148	11	-66	31	0	14
91	148	11	-88	31	0	14
11	148	11	-62	31	0	14
95	148	11	-86	31	0	14
142	148	11	-84	31	0	14
95	148	11	-86	31	0	15
142	148	11	-84	31	0	15
15	148	11	-54	31	0	15
11	148	11	-62	31	0	15
146	148	11	-72	31	0	15
154	148	11	-66	31	0	15
91	148	11	-88	31	0	15
146	148	11	-72	31	0	16
154	148	11	-66	31	0	16
91	148	11	-88	31	0	16
11	148	11	-62	31	0	16
95	148	11	-86	31	0	16
142	148	11	-85	31	0	16
15	148	11	-54	31	0	16
95	148	11	-85	31	0	17
142	148	11	-85	31	0	17
15	148	11	-54	31	0	17
11	148	11	-62	31	0	17
146	148	11	-72	31	0	17
97	148	11	-92	31	0	17
154	148	11	-66	31	0	17
91	148	11	-87	31	0	17
146	148	11	-72	31	0	18
97	148	11	-91	31	0	18
154	148	11	-66	31	0	18
91	148	11	-87	31	0	18
11	148	11	-62	31	0	18
95	148	11	-86	31	0	18
142	148	11	-84	31	0	18
15	148	11	-54	31	0	18
146	148	11	-72	31	0	19
154	148	11	-66	31	0	19
91	148	11	-87	31	0	19
11	148	11	-62	31	0	19
95	148	11	-86	31	0	19
142	148	11	-84	31	0	19
15	148	11	-59	31	0	19
11	148	11	-62	31	0	20
95	148	11	-86	31	0	20
142	148	11	-85	31	0	20
15	148	11	-54	31	0	20
154	148	11	-66	31	0	20
91	148	11	-87	31	0	20
146	148	11	-72	31	0	20
97	148	11	-92	31	0	20
95	148	11	-86	31	0	21
142	148	11	-85	31	0	21
15	148	11	-54	31	0	21
11	148	11	-62	31	0	21
146	148	11	-72	31	0	21
97	148	11	-92	31	0	21
154	148	11	-66	31	0	21
91	148	11	-88	31	0	21
11	148	11	-62	31	0	22
95	148	11	-86	31	0	22
142	148	11	-84	31	0	22
15	148	11	-54	31	0	22
154	148	11	-66	31	0	22
91	148	11	-87	31	0	22
146	148	11	-72	31	0	22
15	148	11	-59	31	0	23
95	148	11	-86	31	0	23
146	148	11	-72	31	0	23
97	148	11	-91	31	0	23
154	148	11	-66	31	0	23
91	148	11	-87	31	0	23
11	148	11	-62	31	0	23
142	148	11	-85	31	0	23
146	148	11	-72	31	0	24
154	148	11	-66	31	0	24
91	148	11	-87	31	0	24
11	148	11	-62	31	0	24
95	148	11	-86	31	0	24
142	148	11	-85	31	0	24
15	148	11	-54	31	0	24
95	148	11	-86	31	0	25
146	148	11	-72	31	0	25
154	148	11	-66	31	0	25
91	148	11	-88	31	0	25
11	148	11	-62	31	0	25
142	148	11	-85	31	0	25
15	148	11	-54	31	0	25
146	148	11	-72	31	0	26
91	148	11	-87	31	0	26
11	148	11	-62	31	0	26
95	148	11	-86	31	0	26
142	148	11	-84	31	0	26
15	148	11	-54	31	0	26
154	148	11	-66	31	0	26
91	148	11	-87	31	0	27
95	148	11	-86	31	0	27
146	148	11	-72	31	0	27
97	148	11	-92	31	0	27
154	148	11	-66	31	0	27
11	148	11	-63	31	0	27
142	148	11	-84	31	0	27
15	148	11	-54	31	0	27
11	148	11	-62	31	0	28
95	148	11	-86	31	0	28
142	148	11	-85	31	0	28
15	148	11	-54	31	0	28
97	148	11	-92	31	0	28
