15	11	11	-68	31	1422718080	0
15	11	11	-68	31	1422718080	1
15	11	11	-68	31	1422718080	2
15	11	11	-68	31	1422718080	3
15	11	11	-68	31	1422718080	4
15	11	11	-68	31	1422718080	5
15	11	11	-68	31	1422718080	6
15	11	11	-68	31	1422718080	7
15	11	11	-68	31	1422718080	8
15	11	11	-68	31	1422718080	9
15	11	11	-68	31	1422718080	10
15	11	11	-68	31	1422718080	11
15	11	11	-68	31	1422718080	12
15	11	11	-68	31	1422718080	13
15	11	11	-68	31	1422718080	14
15	11	11	-68	31	1422718080	15
15	11	11	-68	31	1422718080	16
15	11	11	-68	31	1422718080	17
15	11	11	-68	31	1422718080	18
15	11	11	-68	31	1422718080	19
148	11	11	-58	31	1422718080	0
148	11	11	-58	31	1422718080	1
148	11	11	-58	31	1422718080	2
148	11	11	-58	31	1422718080	3
148	11	11	-58	31	1422718080	4
148	11	11	-58	31	1422718080	5
148	11	11	-58	31	1422718080	6
148	11	11	-58	31	1422718080	7
148	11	11	-58	31	1422718080	8
148	11	11	-58	31	1422718080	9
148	11	11	-58	31	1422718080	10
148	11	11	-58	31	1422718080	11
148	11	11	-58	31	1422718080	12
148	11	11	-56	31	1422718080	13
148	11	11	-58	31	1422718080	14
148	11	11	-58	31	1422718080	15
148	11	11	-58	31	1422718080	16
148	11	11	-58	31	1422718080	17
148	11	11	-58	31	1422718080	18
148	11	11	-58	31	1422718080	19
154	11	11	-79	31	1422718080	0
154	11	11	-79	31	1422718080	1
154	11	11	-79	31	1422718080	2
154	11	11	-79	31	1422718080	3
154	11	11	-79	31	1422718080	4
154	11	11	-79	31	1422718080	5
154	11	11	-80	31	1422718080	6
154	11	11	-79	31	1422718080	7
154	11	11	-80	31	1422718080	8
154	11	11	-80	31	1422718080	9
154	11	11	-80	31	1422718080	10
154	11	11	-80	31	1422718080	11
154	11	11	-80	31	1422718080	12
154	11	11	-80	31	1422718080	13
154	11	11	-79	31	1422718080	14
154	11	11	-80	31	1422718080	15
154	11	11	-79	31	1422718080	16
154	11	11	-79	31	1422718080	17
154	11	11	-80	31	1422718080	18
154	11	11	-80	31	1422718080	19
146	11	11	-72	31	1422718080	0
146	11	11	-71	31	1422718080	1
146	11	11	-71	31	1422718080	2
146	11	11	-71	31	1422718080	3
146	11	11	-71	31	1422718080	4
146	11	11	-71	31	1422718080	5
146	11	11	-71	31	1422718080	6
146	11	11	-71	31	1422718080	7
146	11	11	-71	31	1422718080	8
146	11	11	-71	31	1422718080	9
146	11	11	-71	31	1422718080	10
146	11	11	-71	31	1422718080	11
146	11	11	-71	31	1422718080	12
146	11	11	-71	31	1422718080	13
146	11	11	-71	31	1422718080	14
146	11	11	-72	31	1422718080	15
146	11	11	-71	31	1422718080	16
146	11	11	-72	31	1422718080	17
146	11	11	-71	31	1422718080	18
146	11	11	-71	31	1422718080	19
11	15	11	-66	31	1422718081	0
11	15	11	-66	31	1422718081	1
11	15	11	-66	31	1422718081	2
11	15	11	-66	31	1422718081	3
11	15	11	-66	31	1422718081	4
11	15	11	-66	31	1422718081	5
11	15	11	-66	31	1422718081	6
11	15	11	-66	31	1422718081	7
11	15	11	-66	31	1422718081	8
11	15	11	-66	31	1422718081	9
11	15	11	-66	31	1422718081	10
11	15	11	-66	31	1422718081	11
11	15	11	-66	31	1422718081	12
11	15	11	-66	31	1422718081	13
11	15	11	-66	31	1422718081	14
11	15	11	-66	31	1422718081	15
11	15	11	-66	31	1422718081	16
11	15	11	-66	31	1422718081	17
11	15	11	-66	31	1422718081	18
11	15	11	-66	31	1422718081	19
148	15	11	-61	31	1422718081	0
148	15	11	-60	31	1422718081	1
148	15	11	-60	31	1422718081	2
148	15	11	-60	31	1422718081	3
148	15	11	-60	31	1422718081	4
